# Synthetic firmware Serial HDR/TLM capture generated for Phase 2 dashboard alignment
HDR,t_ms,baro_valid,baro_upd,baro_seq,bmp_T,bmp_P,bmp_alt,imu_valid,imu_upd,imu_seq,ax,ay,az,gx,gy,gz,aux_valid,aux_upd,aux_seq,lis_ax,lis_ay,lis_az,att_valid,att_upd,att_seq,q0,q1,q2,q3,auxvz_valid,auxvz_upd,auxvz_seq,a_vertical,est_valid,est_upd,est_seeded,est_seq,est_h,est_v,est_a,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,target_nominal,target_effective,uncertainty_margin,sea_level_hpa,baro_baseline_hpa,warn_mask
TLM,10300,1,1,516,9.838441,788.955383,2061.241906,1,1,516,0.175937,0.130389,-8.900782,0.001850,0.017904,-0.004978,1,1,516,0.128707,0.115329,-8.856765,1,1,516,0.999930,-0.001788,0.011523,-0.001922,1,1,516,-18.600360,1,1,1,516,1961.939811,172.530811,-18.600360,2,1,1,3,1921,1,1,516,10300,0,1,1,0,0,0,0,1,1,1,9360,5750,0,9300,5640,1,0.920560,3271.487974,3031.595056,3045.652129,225.835845,3048,3045.652129,2.347871,1013.250000,1001.100000,0
TLM,10400,1,1,521,9.736401,787.275615,2078.382200,1,1,521,0.184744,0.135289,-8.702084,0.000777,0.017983,-0.005108,1,1,521,0.139601,0.117316,-8.653153,1,1,521,0.999931,-0.001912,0.011461,-0.001972,1,1,521,-18.407471,1,1,1,521,1979.081833,170.682382,-18.407471,2,1,1,3,1920,1,1,521,10400,0,1,1,0,0,0,0,1,1,1,9460,5850,0,9400,5740,1,0.919621,3264.315982,3031.985669,3045.660128,218.655853,3048,3045.660128,2.339872,1013.250000,1001.100000,0
TLM,10500,1,1,526,9.635456,785.616562,2095.340212,1,1,526,0.192647,0.139781,-8.504582,-0.000303,0.017997,-0.005229,1,1,526,0.150137,0.119009,-8.451562,1,1,526,0.999931,-0.002034,0.011395,-0.002021,1,1,526,-18.218697,1,1,1,526,1996.040157,168.852994,-18.218697,2,1,1,3,1919,1,1,526,10500,0,1,1,0,0,0,0,1,1,1,9560,5950,0,9500,5840,1,0.918675,3257.341942,3032.372497,3045.668155,211.673787,3048,3045.668155,2.331845,1013.250000,1001.100000,0
TLM,10600,1,1,531,9.535594,783.977945,2112.117825,1,1,531,0.199606,0.143849,-8.308420,-0.001380,0.017947,-0.005343,1,1,531,0.160242,0.120412,-8.252207,1,1,531,0.999931,-0.002153,0.011326,-0.002070,1,1,531,-18.033931,1,1,1,531,2012.816664,167.042242,-18.033931,2,1,1,3,1918,1,1,531,10600,0,1,1,0,0,0,0,1,1,1,9660,6050,0,9600,5940,1,0.917722,3250.561108,3032.755497,3045.676210,204.884898,3048,3045.676210,2.323790,1013.250000,1001.100000,0
TLM,10700,1,1,536,9.436805,782.359492,2128.716875,1,1,536,0.205587,0.147483,-8.113824,-0.002445,0.017832,-0.005448,1,1,536,0.169846,0.121530,-8.055365,1,1,536,0.999932,-0.002270,0.011252,-0.002117,1,1,536,-17.853069,1,1,1,536,2029.413193,165.249731,-17.853069,2,1,1,3,1917,1,1,536,10700,0,1,1,0,0,0,0,1,1,1,9760,6150,0,9700,6040,1,0.916761,3243.968842,3033.134632,3045.684293,198.284550,3048,3045.684293,2.315707,1013.250000,1001.100000,0
TLM,10800,1,1,541,9.339078,780.760937,2145.139158,1,1,541,0.210561,0.150670,-7.921088,-0.003491,0.017652,-0.005544,1,1,541,0.178875,0.122368,-7.861371,1,1,541,0.999932,-0.002384,0.011175,-0.002163,1,1,541,-17.676012,1,1,1,541,2045.831545,163.475078,-17.676012,2,1,1,3,1916,1,1,541,10800,0,1,1,0,0,0,0,1,1,1,9860,6250,0,9800,6140,1,0.915793,3237.560610,3033.509863,3045.692404,191.868206,3048,3045.692404,2.307596,1013.250000,1001.100000,0
TLM,10900,1,1,546,9.242402,779.182022,2161.386429,1,1,546,0.214505,0.153402,-7.730569,-0.004509,0.017410,-0.005631,1,1,546,0.187255,0.122932,-7.670602,1,1,546,0.999933,-0.002495,0.011095,-0.002208,1,1,546,-17.502663,1,1,1,546,2062.073484,161.717907,-17.502663,2,1,1,3,1915,1,1,546,10900,0,1,1,0,0,0,0,1,1,1,9960,6350,0,9900,6240,1,0.914817,3231.331981,3033.881155,3045.700544,185.631437,3048,3045.700544,2.299456,1013.250000,1001.100000,0
TLM,11000,1,1,551,9.146766,777.622493,2177.460404,1,1,551,0.217397,0.155670,-7.542668,-0.005490,0.017104,-0.005710,1,1,551,0.194915,0.123226,-7.483462,1,1,551,0.999933,-0.002603,0.011011,-0.002253,1,1,551,-17.332928,1,1,1,551,2078.140736,159.977853,-17.332928,2,1,1,3,1914,1,1,551,11000,0,1,1,0,0,0,0,1,1,1,10060,6450,0,10000,6340,1,0.913834,3225.278623,3034.248471,3045.708712,179.569911,3048,3045.708712,2.291288,1013.250000,1001.100000,0
TLM,11100,1,1,556,9.052162,776.082103,2193.362760,1,1,556,0.219225,0.157467,-7.357818,-0.006427,0.016737,-0.005779,1,1,556,0.201781,0.123257,-7.300372,1,1,556,0.999934,-0.002708,0.010923,-0.002296,1,1,556,-17.166717,1,1,1,556,2094.034991,158.254561,-17.166717,2,1,1,3,1913,1,1,556,11100,0,1,1,0,0,0,0,1,1,1,10160,6550,0,10100,6440,1,0.912844,3219.396305,3034.611780,3045.716910,173.679395,3048,3045.716910,2.283090,1013.250000,1001.100000,0
TLM,11200,1,1,561,8.958578,774.560611,2209.095135,1,1,561,0.219978,0.158788,-7.176469,-0.007312,0.016310,-0.005839,1,1,561,0.207784,0.123031,-7.121753,1,1,561,0.999935,-0.002809,0.010832,-0.002338,1,1,561,-17.003941,1,1,1,561,2109.757905,156.547683,-17.003941,2,1,1,3,1912,1,1,561,11200,0,1,1,0,0,0,0,1,1,1,10260,6650,0,10200,6540,1,0.911845,3213.680886,3034.971047,3045.725137,167.955749,3048,3045.725137,2.274863,1013.250000,1001.100000,0
TLM,11300,1,1,566,8.866004,773.057780,2224.659132,1,1,566,0.219655,0.159628,-6.999071,-0.008138,0.015824,-0.005889,1,1,566,0.212857,0.122553,-6.948008,1,1,566,0.999935,-0.002907,0.010737,-0.002378,1,1,566,-16.844516,1,1,1,566,2125.311098,154.856881,-16.844516,2,1,1,3,1911,1,1,566,11300,0,1,1,0,0,0,0,1,1,1,10360,6750,0,10300,6640,1,0.910839,3208.128324,3035.326244,3045.733395,162.394930,3048,3045.733395,2.266605,1013.250000,1001.100000,0
TLM,11400,1,1,571,8.774433,771.573380,2240.056316,1,1,571,0.218255,0.159986,-6.826059,-0.008897,0.015281,-0.005930,1,1,571,0.216937,0.121830,-6.779512,1,1,571,0.999936,-0.003001,0.010639,-0.002418,1,1,571,-16.688360,1,1,1,571,2140.696158,153.181824,-16.688360,2,1,1,3,1910,1,1,571,11400,0,1,1,0,0,0,0,1,1,1,10460,6850,0,10400,6740,1,0.909825,3202.734664,3035.677340,3045.741682,156.992982,3048,3045.741682,2.258318,1013.250000,1001.100000,0
TLM,11500,1,1,576,8.683852,770.107186,2255.288217,1,1,576,0.215787,0.159860,-6.657842,-0.009585,0.014683,-0.005962,1,1,576,0.219964,0.120866,-6.616595,1,1,576,0.999937,-0.003092,0.010537,-0.002457,1,1,576,-16.535393,1,1,1,576,2155.914640,151.522191,-16.535393,2,1,1,3,1909,1,1,576,11500,0,1,1,0,0,0,0,1,1,1,10560,6950,0,10500,6840,1,0.908803,3197.496041,3036.024307,3045.750000,151.746041,3048,3045.750000,2.250000,1013.250000,1001.100000,0
TLM,11600,1,1,581,8.594255,768.658979,2270.356332,1,1,581,0.212262,0.159251,-6.494780,-0.010195,0.014032,-0.005984,1,1,581,0.221883,0.119669,-6.459530,1,1,581,0.999937,-0.003179,0.010432,-0.002494,1,1,581,-16.385538,1,1,1,581,2170.968068,149.877668,-16.385538,2,1,1,3,1908,1,1,581,11600,0,1,1,0,0,0,0,1,1,1,10660,7050,0,10600,6940,1,0.907773,3192.408675,3036.367120,3045.758349,146.650326,3048,3045.758349,2.241651,1013.250000,1001.100000,0
TLM,11700,1,1,586,8.505631,767.228543,2285.262125,1,1,586,0.207697,0.158160,-6.337180,-0.010723,0.013331,-0.005997,1,1,586,0.222646,0.118244,-6.308522,1,1,586,0.999938,-0.003262,0.010323,-0.002530,1,1,586,-16.238719,1,1,1,586,2185.857935,148.247947,-16.238719,2,1,1,3,1907,1,1,586,11700,0,1,1,0,0,0,0,1,1,1,10760,7150,0,10700,7040,1,0.906735,3187.468874,3036.705754,3045.766729,141.702145,3048,3045.766729,2.233271,1013.250000,1001.100000,0
TLM,11800,1,1,591,8.417972,765.815668,2300.007024,1,1,591,0.202114,0.156590,-6.185281,-0.011164,0.012582,-0.006000,1,1,591,0.222211,0.116595,-6.163698,1,1,591,0.999939,-0.003341,0.010212,-0.002565,1,1,591,-16.094866,1,1,1,591,2200.585701,146.632730,-16.094866,2,1,1,3,1906,1,1,591,11800,0,1,1,0,0,0,0,1,1,1,10860,7250,0,10800,7140,1,0.905688,3182.673025,3037.040184,3045.775140,136.897885,3048,3045.775140,2.224860,1013.250000,1001.100000,0
TLM,11900,1,1,596,8.331270,764.420150,2314.592428,1,1,596,0.195542,0.154547,-6.039243,-0.011514,0.011787,-0.005993,1,1,596,0.220543,0.114729,-6.025100,1,1,596,0.999940,-0.003416,0.010096,-0.002598,1,1,596,-15.953906,1,1,1,596,2215.152802,145.031724,-15.953906,2,1,1,3,1905,1,1,596,11900,0,1,1,0,0,0,0,1,1,1,10960,7350,0,10900,7240,1,0.904632,3178.017598,3037.370390,3045.783584,132.234014,3048,3045.783584,2.216416,1013.250000,1001.100000,0
TLM,12000,1,1,601,8.245515,763.041788,2329.019704,1,1,601,0.188012,0.152037,-5.899146,-0.011771,0.010950,-0.005977,1,1,601,0.217615,0.112650,-5.892681,1,1,601,0.999941,-0.003487,0.009978,-0.002631,1,1,601,-15.815773,1,1,1,601,2229.560639,143.444644,-15.815773,2,1,1,3,1904,1,1,601,12000,0,1,1,0,0,0,0,1,1,1,11060,7450,0,11000,7340,1,0.903568,3173.499140,3037.696351,3045.792060,127.707080,3048,3045.792060,2.207940,1013.250000,1001.100000,0
TLM,12100,1,1,606,8.160699,761.680386,2343.290188,1,1,606,0.179561,0.149067,-5.764980,-0.011933,0.010074,-0.005951,1,1,606,0.213409,0.110363,-5.766302,1,1,606,0.999942,-0.003553,0.009856,-0.002662,1,1,606,-15.680401,1,1,1,606,2243.810589,141.871210,-15.680401,2,1,1,3,1902,1,1,606,12100,0,1,1,0,0,0,0,1,1,1,11160,7550,0,11100,7440,1,0.902495,3169.114277,3038.018048,3045.800568,123.313709,3048,3045.800568,2.199432,1013.250000,1001.100000,0
TLM,12200,1,1,611,8.076815,760.335753,2357.405187,1,1,611,0.170230,0.145646,-5.636646,-0.011999,0.009161,-0.005916,1,1,611,0.207914,0.107873,-5.645733,1,1,611,0.999942,-0.003615,0.009732,-0.002692,1,1,611,-15.547724,1,1,1,611,2257.904001,140.311152,-15.547724,2,1,1,3,1901,1,1,611,12200,0,1,1,0,0,0,0,1,1,1,11260,7650,0,11200,7540,1,0.901413,3164.859708,3038.335464,3045.809110,119.050598,3048,3045.809110,2.190890,1013.250000,1001.100000,0
TLM,12300,1,1,616,7.993855,759.007701,2371.365978,1,1,616,0.160066,0.141785,-5.513957,-0.011967,0.008216,-0.005871,1,1,616,0.201130,0.105184,-5.530656,1,1,616,0.999943,-0.003673,0.009604,-0.002720,1,1,616,-15.417682,1,1,1,616,2271.842195,138.764203,-15.417682,2,1,1,3,1900,1,1,616,12300,0,1,1,0,0,0,0,1,1,1,11360,7750,0,11300,7640,1,0.900322,3160.732206,3038.648583,3045.817685,114.914521,3048,3045.817685,2.182315,1013.250000,1001.100000,0
TLM,12400,1,1,621,7.911809,757.696047,2385.173812,1,1,621,0.149118,0.137495,-5.396641,-0.011838,0.007241,-0.005817,1,1,621,0.193065,0.102300,-5.420670,1,1,621,0.999944,-0.003726,0.009472,-0.002747,1,1,621,-15.290214,1,1,1,621,2285.626468,137.230103,-15.290214,2,1,1,3,1899,1,1,621,12400,0,1,1,0,0,0,0,1,1,1,11460,7850,0,11400,7740,1,0.899221,3156.728617,3038.957391,3045.826293,110.902323,3048,3045.826293,2.173707,1013.250000,1001.100000,0
TLM,12500,1,1,626,7.830672,756.400614,2398.829911,1,1,626,0.137439,0.132789,-5.284346,-0.011614,0.006239,-0.005754,1,1,626,0.183738,0.099226,-5.315299,1,1,626,0.999945,-0.003775,0.009338,-0.002773,1,1,626,-15.165261,1,1,1,626,2299.258088,135.708599,-15.165261,2,1,1,3,1898,1,1,626,12500,0,1,1,0,0,0,0,1,1,1,11560,7950,0,11500,7840,1,0.898110,3152.845855,3039.261875,3045.834936,107.010918,3048,3045.834936,2.165064,1013.250000,1001.100000,0
TLM,12600,1,1,631,7.750435,755.121225,2412.335468,1,1,631,0.125087,0.127681,-5.176652,-0.011295,0.005216,-0.005681,1,1,631,0.173179,0.095965,-5.214006,1,1,631,0.999946,-0.003819,0.009201,-0.002798,1,1,631,-15.042767,1,1,1,631,2312.738301,134.199442,-15.042767,2,1,1,3,1897,1,1,631,12600,0,1,1,0,0,0,0,1,1,1,11660,8050,0,11600,7940,1,0.896990,3149.080904,3039.562024,3045.843614,103.237290,3048,3045.843614,2.156386,1013.250000,1001.100000,0
TLM,12700,1,1,636,7.671091,753.857710,2425.691654,1,1,636,0.112123,0.122187,-5.073075,-0.010885,0.004173,-0.005599,1,1,636,0.161426,0.092520,-5.116201,1,1,636,0.999948,-0.003858,0.009061,-0.002821,1,1,636,-14.922677,1,1,1,636,2326.068326,132.702390,-14.922677,2,1,1,3,1896,1,1,636,12700,0,1,1,0,0,0,0,1,1,1,11760,8150,0,11700,8040,1,0.895859,3145.430815,3039.857829,3045.852327,99.578488,3048,3045.852327,2.147673,1013.250000,1001.100000,0
TLM,12800,1,1,641,7.592633,752.609902,2438.899611,1,1,641,0.098609,0.116324,-4.973086,-0.010387,0.003116,-0.005508,1,1,641,0.148528,0.088896,-5.021257,1,1,641,0.999949,-0.003893,0.008918,-0.002843,1,1,641,-14.804937,1,1,1,641,2339.249360,131.217205,-14.804937,2,1,1,3,1895,1,1,641,12800,0,1,1,0,0,0,0,1,1,1,11860,8250,0,11800,8140,1,0.894718,3141.892703,3040.149281,3045.861075,96.031628,3048,3045.861075,2.138925,1013.250000,1001.100000,0
TLM,12900,1,1,646,7.515054,751.377637,2451.960457,1,1,646,0.084613,0.110109,-4.876123,-0.009805,0.002047,-0.005409,1,1,646,0.134543,0.085095,-4.928524,1,1,646,0.999950,-0.003923,0.008772,-0.002863,1,1,646,-14.689495,1,1,1,646,2352.282575,129.743656,-14.689495,2,1,1,3,1894,1,1,646,12900,0,1,1,0,0,0,0,1,1,1,11960,8350,0,11900,8240,1,0.893566,3138.463748,3040.436374,3045.869859,92.593888,3048,3045.869859,2.130141,1013.250000,1001.100000,0
TLM,13000,1,1,651,7.438346,750.160755,2464.875287,1,1,651,0.070202,0.103561,-4.781601,-0.009144,0.000971,-0.005301,1,1,651,0.119540,0.081122,-4.837349,1,1,651,0.999951,-0.003948,0.008623,-0.002882,1,1,651,-14.576301,1,1,1,651,2365.169122,128.281516,-14.576301,2,1,1,3,1892,1,1,651,13000,0,1,1,0,0,0,0,1,1,1,12060,8450,0,12000,8340,1,0.892403,3135.141191,3040.719104,3045.878680,89.262511,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13100,1,1,656,7.362503,748.959100,2477.645171,1,1,656,0.055447,0.096700,-4.689181,-0.008408,-0.000108,-0.005184,1,1,656,0.103597,0.076979,-4.747334,1,1,656,0.999952,-0.003968,0.008471,-0.002900,1,1,656,-14.465553,1,1,1,656,2377.910127,126.830551,-14.465553,2,1,1,3,1891,1,1,656,13100,0,1,1,0,0,0,0,1,1,1,12160,8550,0,12100,8440,1,0.891324,3131.922200,3040.997361,3045.878680,86.043520,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13200,1,1,661,7.287519,747.772519,2490.271152,1,1,661,0.040420,0.089546,-4.598099,-0.007605,-0.001187,-0.005059,1,1,661,0.086801,0.072669,-4.657677,1,1,661,0.999953,-0.003984,0.008317,-0.002916,1,1,661,-14.357017,1,1,1,661,2390.506694,125.390524,-14.357017,2,1,1,3,1890,1,1,661,13200,0,1,1,0,0,0,0,1,1,1,12260,8650,0,12200,8540,1,0.890239,3128.803938,3041.270983,3045.878680,82.925258,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13300,1,1,666,7.213386,746.600863,2502.754254,1,1,666,0.025196,0.082122,-4.507746,-0.006740,-0.002262,-0.004926,1,1,666,0.069246,0.068197,-4.567742,1,1,666,0.999954,-0.003994,0.008160,-0.002931,1,1,666,-14.250585,1,1,1,666,2402.959904,123.961225,-14.250585,2,1,1,3,1889,1,1,666,13300,0,1,1,0,0,0,0,1,1,1,12360,8750,0,12300,8640,1,0.889147,3125.783831,3041.539972,3045.878680,79.905151,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13400,1,1,671,7.140099,745.443985,2515.095474,1,1,671,0.009848,0.074449,-4.417611,-0.005820,-0.003329,-0.004785,1,1,671,0.051034,0.063565,-4.477014,1,1,671,0.999956,-0.004000,0.008000,-0.002944,1,1,671,-14.146212,1,1,1,671,2415.270816,122.542446,-14.146212,2,1,1,3,1888,1,1,671,13400,0,1,1,0,0,0,0,1,1,1,12460,8850,0,12400,8740,1,0.888047,3122.859364,3041.804331,3045.878680,76.980684,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13500,1,1,676,7.067651,744.301743,2527.295792,1,1,676,-0.005548,0.066551,-4.327243,-0.004853,-0.004384,-0.004637,1,1,676,0.032277,0.058778,-4.385049,1,1,676,0.999957,-0.004000,0.007838,-0.002956,1,1,676,-14.043854,1,1,1,676,2427.440471,121.133982,-14.043854,2,1,1,3,1887,1,1,676,13500,0,1,1,0,0,0,0,1,1,1,12560,8950,0,12500,8840,1,0.886940,3120.028076,3042.064063,3045.878680,74.149396,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13600,1,1,681,6.996036,743.173996,2539.356165,1,1,681,-0.020917,0.058452,-4.236252,-0.003847,-0.005423,-0.004481,1,1,681,0.013090,0.053839,-4.291486,1,1,681,0.999958,-0.003996,0.007673,-0.002967,1,1,681,-13.943470,1,1,1,681,2439.469888,119.735635,-13.943470,2,1,1,3,1886,1,1,681,13600,0,1,1,0,0,0,0,1,1,1,12660,9050,0,12600,8940,1,0.885825,3117.287561,3042.319174,3045.878680,71.408881,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13700,1,1,686,6.925247,742.060608,2551.277531,1,1,686,-0.036184,0.050176,-4.144326,-0.002810,-0.006442,-0.004317,1,1,686,-0.006406,0.048753,-4.196057,1,1,686,0.999959,-0.003987,0.007506,-0.002976,1,1,686,-13.845018,1,1,1,686,2451.360068,118.347210,-13.845018,2,1,1,3,1885,1,1,686,13700,0,1,1,0,0,0,0,1,1,1,12760,9150,0,12700,9040,1,0.884702,3114.635466,3042.569672,3045.878680,68.756786,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13800,1,1,691,6.855280,740.961445,2563.060806,1,1,691,-0.051273,0.041748,-4.051238,-0.001750,-0.007438,-0.004147,1,1,691,-0.026084,0.043525,-4.098592,1,1,691,0.999961,-0.003973,0.007336,-0.002984,1,1,691,-13.748459,1,1,1,691,2463.111990,116.968517,-13.748459,2,1,1,3,1884,1,1,691,13800,0,1,1,0,0,0,0,1,1,1,12860,9250,0,12800,9140,1,0.883572,3112.069490,3042.815565,3045.878680,66.190811,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,13900,1,1,696,6.786128,739.876374,2574.706890,1,1,696,-0.066111,0.033194,-3.956848,-0.000676,-0.008408,-0.003971,1,1,696,-0.045816,0.038158,-3.999026,1,1,696,0.999962,-0.003954,0.007164,-0.002990,1,1,696,-13.653753,1,1,1,696,2474.726617,115.599368,-13.653753,2,1,1,3,1882,1,1,696,13900,0,1,1,0,0,0,0,1,1,1,12960,9350,0,12900,9240,1,0.882433,3109.587384,3043.056864,3045.878680,63.708704,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14000,1,1,701,6.717786,738.805268,2586.216662,1,1,701,-0.080625,0.024540,-3.861110,0.000403,-0.009347,-0.003788,1,1,701,-0.065469,0.032660,-3.897400,1,1,701,0.999963,-0.003930,0.006989,-0.002995,1,1,701,-13.560863,1,1,1,701,2486.204893,114.239581,-13.560863,2,1,1,3,1881,1,1,701,14000,0,1,1,0,0,0,0,1,1,1,13060,9450,0,13000,9340,1,0.881285,3107.186946,3043.293581,3045.878680,61.308266,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14100,1,1,706,6.650247,737.748001,2597.590984,1,1,706,-0.094745,0.015811,-3.764069,0.001480,-0.010253,-0.003598,1,1,706,-0.084911,0.027035,-3.793859,1,1,706,0.999965,-0.003902,0.006812,-0.002998,1,1,706,-13.469751,1,1,1,706,2497.547742,112.888975,-13.469751,2,1,1,3,1880,1,1,706,14100,0,1,1,0,0,0,0,1,1,1,13160,9550,0,13100,9440,1,0.880129,3104.866024,3043.525730,3045.878680,58.987344,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14200,1,1,711,6.583507,736.704450,2608.830700,1,1,711,-0.108400,0.007035,-3.665860,0.002544,-0.011121,-0.003404,1,1,711,-0.104008,0.021291,-3.688647,1,1,711,0.999966,-0.003869,0.006633,-0.003000,1,1,711,-13.380382,1,1,1,711,2508.756072,111.547376,-13.380382,2,1,1,3,1879,1,1,711,14200,0,1,1,0,0,0,0,1,1,1,13260,9650,0,13200,9540,1,0.878963,3102.622514,3043.753326,3045.878680,56.743835,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14300,1,1,716,6.517560,735.674494,2619.936636,1,1,716,-0.121525,-0.001763,-3.566704,0.003588,-0.011950,-0.003203,1,1,716,-0.122626,0.015435,-3.582103,1,1,716,0.999967,-0.003831,0.006452,-0.003000,1,1,716,-13.292722,1,1,1,716,2519.830774,110.214611,-13.292722,2,1,1,3,1878,1,1,716,14300,0,1,1,0,0,0,0,1,1,1,13360,9750,0,13300,9640,1,0.877788,3100.454359,3043.976385,3045.878680,54.575679,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14400,1,1,721,6.452401,734.658014,2630.909603,1,1,721,-0.134054,-0.010555,-3.466897,0.004603,-0.012736,-0.002998,1,1,721,-0.140636,0.009473,-3.474648,1,1,721,0.999969,-0.003788,0.006269,-0.002999,1,1,721,-13.206736,1,1,1,721,2530.772720,108.890511,-13.206736,2,1,1,3,1877,1,1,721,14400,0,1,1,0,0,0,0,1,1,1,13460,9850,0,13400,9740,1,0.876603,3098.359545,3044.194927,3045.878680,52.480865,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14500,1,1,726,6.388024,733.654896,2641.750393,1,1,726,-0.145926,-0.019316,-3.366805,0.005580,-0.013476,-0.002788,1,1,726,-0.157910,0.003416,-3.366778,1,1,726,0.999970,-0.003741,0.006084,-0.002997,1,1,726,-13.122392,1,1,1,726,2541.582768,107.574911,-13.122392,2,1,1,3,1875,1,1,726,14500,0,1,1,0,0,0,0,1,1,1,13560,9950,0,13500,9840,1,0.875408,3096.336105,3044.408971,3045.878680,50.457426,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14600,1,1,731,6.324425,732.665026,2652.459786,1,1,731,-0.157084,-0.028018,-3.266850,0.006512,-0.014167,-0.002573,1,1,731,-0.174325,-0.002729,-3.259046,1,1,731,0.999971,-0.003689,0.005897,-0.002993,1,1,731,-13.039657,1,1,1,731,2552.261757,106.267649,-13.039657,2,1,1,3,1874,1,1,731,14600,0,1,1,0,0,0,0,1,1,1,13660,10050,0,13600,9940,1,0.874202,3094.382115,3044.618539,3045.878680,48.503435,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14700,1,1,736,6.261598,731.688292,2663.038544,1,1,736,-0.167473,-0.036635,-3.167498,0.007392,-0.014807,-0.002354,1,1,736,-0.189761,-0.008950,-3.152048,1,1,736,0.999973,-0.003632,0.005708,-0.002988,1,1,736,-12.958500,1,1,1,736,2562.810512,104.968565,-12.958500,2,1,1,3,1873,1,1,736,14700,0,1,1,0,0,0,0,1,1,1,13760,10150,0,13700,10040,1,0.872986,3092.495692,3044.823653,3045.878680,46.617012,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14800,1,1,741,6.199539,730.724586,2673.487414,1,1,741,-0.177041,-0.045142,-3.069243,0.008211,-0.015394,-0.002132,1,1,741,-0.204108,-0.015238,-3.046407,1,1,741,0.999974,-0.003571,0.005517,-0.002981,1,1,741,-12.878891,1,1,1,741,2573.229842,103.677504,-12.878891,2,1,1,3,1872,1,1,741,14800,0,1,1,0,0,0,0,1,1,1,13860,10250,0,13800,10140,1,0.871758,3090.674996,3045.024338,3045.878680,44.796316,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,14900,1,1,746,6.138243,729.773801,2683.807130,1,1,746,-0.185742,-0.053512,-2.972592,0.008965,-0.015926,-0.001906,1,1,746,-0.217261,-0.021581,-2.942756,1,1,746,0.999975,-0.003506,0.005324,-0.002973,1,1,746,-12.800800,1,1,1,746,2583.520538,102.394312,-12.800800,2,1,1,3,1871,1,1,746,14900,0,1,1,0,0,0,0,1,1,1,13960,10350,0,13900,10240,1,0.870518,3088.918228,3045.220620,3045.878680,43.039549,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15000,1,1,751,6.077706,728.835832,2693.998411,1,1,751,-0.193533,-0.061720,-2.878051,0.009645,-0.016400,-0.001676,1,1,751,-0.229122,-0.027966,-2.841719,1,1,751,0.999977,-0.003436,0.005129,-0.002963,1,1,751,-12.724198,1,1,1,751,2593.683380,101.118840,-12.724198,2,1,1,3,1869,1,1,751,15000,0,1,1,0,0,0,0,1,1,1,14060,10450,0,14000,10340,1,0.869266,3087.223629,3045.412526,3045.878680,41.344949,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15100,1,1,756,6.017921,727.910577,2704.061962,1,1,756,-0.200376,-0.069741,-2.786111,0.010248,-0.016816,-0.001445,1,1,756,-0.239606,-0.034380,-2.743895,1,1,756,0.999978,-0.003363,0.004933,-0.002952,1,1,756,-12.649057,1,1,1,756,2603.719130,99.850941,-12.649057,2,1,1,3,1868,1,1,756,15100,0,1,1,0,0,0,0,1,1,1,14160,10550,0,14100,10440,1,0.868000,3085.589477,3045.600085,3045.878680,39.710798,3048,3045.878680,2.121320,1013.250000,1001.100000,0
TLM,15200,1,1,761,5.958886,726.997936,2713.998476,1,1,761,-0.206238,-0.077552,-2.697228,0.010768,-0.017170,-0.001211,1,1,761,-0.248634,-0.040809,-2.649841,1,1,761,0.999979,-0.003285,0.004736,-0.002939,1,1,761,-12.575350,1,1,1,761,2613.628537,98.590469,-12.575350,2,1,1,3,1867,1,1,761,15200,0,1,1,0,0,0,0,1,1,1,14260,10650,0,14200,10540,1,0.866721,3084.014092,3045.783328,3045.878680,38.135412,3048,3045.878680,2.121320,1013.250000,1001.100000,0
