# Synthetic firmware Serial HDR/TLM capture generated for Phase 2 dashboard alignment
HDR,t_ms,baro_valid,baro_upd,baro_seq,bmp_T,bmp_P,bmp_alt,imu_valid,imu_upd,imu_seq,ax,ay,az,gx,gy,gz,aux_valid,aux_upd,aux_seq,lis_ax,lis_ay,lis_az,att_valid,att_upd,att_seq,q0,q1,q2,q3,auxvz_valid,auxvz_upd,auxvz_seq,a_vertical,est_valid,est_upd,est_seeded,est_seq,est_h,est_v,est_a,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,target_nominal,target_effective,uncertainty_margin,sea_level_hpa,baro_baseline_hpa,warn_mask
TLM,10400,1,1,521,18.697649,944.906724,585.190651,1,1,521,0.151154,0.101467,-0.135350,0.000777,0.017983,-0.005108,1,1,521,0.106011,0.083494,-0.086418,1,1,521,0.999952,-0.001434,0.009551,-0.001315,1,1,521,-9.868354,1,1,1,521,485.540467,6.973383,-9.868354,2,1,1,2,1000,1,1,521,10400,0,1,1,0,0,0,0,1,1,0,9460,7450,0,9400,7340,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10500,1,1,526,18.694625,944.834305,585.828669,1,1,526,0.157620,0.104835,-0.113197,-0.000303,0.017997,-0.005229,1,1,526,0.115110,0.084064,-0.060177,1,1,526,0.999953,-0.001526,0.009496,-0.001348,1,1,526,-9.852549,1,1,1,526,486.178641,5.987515,-9.852549,2,1,1,2,1000,1,1,526,10500,0,1,1,0,0,0,0,1,1,0,9560,7550,0,9500,7440,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10600,1,1,531,18.692184,944.772989,586.368897,1,1,531,0.163314,0.107887,-0.091457,-0.001380,0.017947,-0.005343,1,1,531,0.123950,0.084450,-0.035243,1,1,531,0.999953,-0.001615,0.009438,-0.001380,1,1,531,-9.839096,1,1,1,531,486.718316,5.003086,-9.839096,2,1,1,2,1000,1,1,531,10600,0,1,1,0,0,0,0,1,1,0,9660,7650,0,9600,7540,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10700,1,1,536,18.690326,944.722760,586.811463,1,1,536,0.168208,0.110612,-0.070355,-0.002445,0.017832,-0.005448,1,1,536,0.132466,0.084660,-0.011897,1,1,536,0.999954,-0.001703,0.009377,-0.001411,1,1,536,-9.827984,1,1,1,536,487.159622,4.019862,-9.827984,2,1,1,2,1000,1,1,536,10700,0,1,1,0,0,0,0,1,1,0,9760,7750,0,9700,7640,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10800,1,1,541,18.689051,944.683605,587.156473,1,1,541,0.172278,0.113003,-0.050169,-0.003491,0.017652,-0.005544,1,1,541,0.140591,0.084701,0.009548,1,1,541,0.999954,-0.001788,0.009313,-0.001442,1,1,541,-9.819200,1,1,1,541,487.502666,3.037609,-9.819200,2,1,1,2,1000,1,1,541,10800,0,1,1,0,0,0,0,1,1,0,9860,7850,0,9800,7740,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10900,1,1,546,18.688357,944.655513,587.404004,1,1,546,0.175504,0.115051,-0.031219,-0.004509,0.017410,-0.005631,1,1,546,0.148255,0.084581,0.028748,1,1,546,0.999954,-0.001871,0.009246,-0.001472,1,1,546,-9.812738,1,1,1,546,487.747531,2.056095,-9.812738,2,1,1,2,1000,1,1,546,10900,0,1,1,0,0,0,0,1,1,0,9960,7950,0,9900,7840,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11000,1,1,551,18.688245,944.638478,587.554111,1,1,551,0.177870,0.116752,-0.013859,-0.005490,0.017104,-0.005710,1,1,551,0.155388,0.084309,0.045347,1,1,551,0.999955,-0.001952,0.009176,-0.001502,1,1,551,-9.808589,1,1,1,551,487.894277,1.075089,-9.808589,2,1,1,2,1000,1,1,551,11000,0,1,1,0,0,0,1,1,1,0,10060,8050,120,10000,7940,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11100,1,1,556,18.688714,944.632496,587.606826,1,1,556,0.179366,0.118100,0.001534,-0.006427,0.016737,-0.005779,1,1,556,0.161922,0.083890,0.058980,1,1,556,0.999955,-0.002031,0.009103,-0.001530,1,1,556,-9.806751,1,1,1,556,487.942941,0.094358,-9.806751,2,1,1,2,1000,1,1,556,11100,0,1,1,0,0,0,1,1,1,0,10160,8150,120,10100,8040,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11200,1,1,561,18.689764,944.637566,587.562153,1,1,561,0.179982,0.119091,0.015548,-0.007312,0.016310,-0.005839,1,1,561,0.167788,0.083334,0.070264,1,1,561,0.999956,-0.002107,0.009027,-0.001558,1,1,561,-9.806245,1,1,1,561,487.893538,-0.886293,-9.806245,2,1,1,4,1000,1,1,561,11200,0,1,1,1,0,0,0,1,1,0,10260,8250,80,10200,8140,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11300,1,1,566,18.691395,944.653687,587.420092,1,1,566,0.179718,0.119721,0.030588,-0.008138,0.015824,-0.005889,1,1,566,0.172920,0.082646,0.081650,1,1,566,0.999956,-0.002180,0.008948,-0.001586,1,1,566,-9.804277,1,1,1,566,487.746075,-1.866812,-9.804277,2,1,1,4,1000,1,1,566,11300,0,1,1,1,0,0,0,1,1,0,10360,8350,180,10300,8240,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11400,1,1,571,18.693606,944.680860,587.180657,1,1,571,0.178573,0.119990,0.046447,-0.008897,0.015281,-0.005930,1,1,571,0.177254,0.081833,0.092994,1,1,571,0.999957,-0.002251,0.008866,-0.001612,1,1,571,-9.800676,1,1,1,571,487.500578,-2.847037,-9.800676,2,1,1,4,1000,1,1,571,11400,0,1,1,1,0,0,0,1,1,0,10460,8450,280,10400,8340,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11500,1,1,576,18.696398,944.719082,586.843872,1,1,576,0.176553,0.119895,0.062770,-0.009585,0.014683,-0.005962,1,1,576,0.180730,0.080901,0.104017,1,1,576,0.999957,-0.002319,0.008781,-0.001638,1,1,576,-9.795444,1,1,1,576,487.157084,-3.826804,-9.795444,2,1,1,4,1000,1,1,576,11500,0,1,1,1,0,0,0,1,1,0,10560,8550,380,10500,8440,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11600,1,1,581,18.699770,944.768349,586.409781,1,1,581,0.173669,0.119438,0.079235,-0.010195,0.014032,-0.005984,1,1,581,0.183290,0.079857,0.114485,1,1,581,0.999958,-0.002384,0.008693,-0.001663,1,1,581,-9.788584,1,1,1,581,486.715649,-4.805950,-9.788584,2,1,1,4,1000,1,1,581,11600,0,1,1,1,0,0,0,1,1,0,10660,8650,480,10600,8540,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11700,1,1,586,18.703721,944.828656,585.878440,1,1,586,0.169934,0.118620,0.095559,-0.010723,0.013331,-0.005997,1,1,586,0.184883,0.078704,0.124217,1,1,586,0.999959,-0.002447,0.008603,-0.001687,1,1,586,-9.780101,1,1,1,586,486.176345,-5.784312,-9.780101,2,1,1,4,1000,1,1,586,11700,0,1,1,1,0,0,0,1,1,0,10760,8750,580,10700,8640,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11800,1,1,591,18.708251,944.899997,585.249922,1,1,591,0.165366,0.117443,0.111511,-0.011164,0.012582,-0.006000,1,1,591,0.185463,0.077447,0.133094,1,1,591,0.999959,-0.002506,0.008510,-0.001710,1,1,591,-9.770001,1,1,1,591,485.539261,-6.761729,-9.770001,2,1,1,4,1000,1,1,591,11800,0,1,1,1,0,0,0,1,1,0,10860,8850,680,10800,8740,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,11900,1,1,596,18.713360,944.982363,584.524313,1,1,596,0.159989,0.115911,0.126916,-0.011514,0.011787,-0.005993,1,1,596,0.184990,0.076092,0.141059,1,1,596,0.999960,-0.002562,0.008414,-0.001732,1,1,596,-9.758289,1,1,1,596,484.804500,-7.738039,-9.758289,2,1,1,4,1000,1,1,596,11900,0,1,1,1,0,0,0,1,1,0,10960,8950,780,10900,8840,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12000,1,1,601,18.719046,945.075746,583.701715,1,1,601,0.153828,0.114028,0.141659,-0.011771,0.010950,-0.005977,1,1,601,0.183431,0.074640,0.148124,1,1,601,0.999960,-0.002615,0.008315,-0.001754,1,1,601,-9.744974,1,1,1,601,483.972183,-8.713082,-9.744974,2,1,1,4,1000,1,1,601,12000,0,1,1,1,0,0,0,1,1,0,11060,9050,880,11000,8940,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12100,1,1,606,18.725308,945.180135,582.782245,1,1,606,0.146913,0.111800,0.155691,-0.011933,0.010074,-0.005951,1,1,606,0.180762,0.073096,0.154369,1,1,606,0.999961,-0.002665,0.008214,-0.001775,1,1,606,-9.730065,1,1,1,606,483.042445,-9.686698,-9.730065,2,1,1,4,1000,1,1,606,12100,0,1,1,1,0,0,0,1,1,0,11160,9150,980,11100,9040,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12200,1,1,611,18.732147,945.295518,581.766033,1,1,611,0.139279,0.109235,0.169027,-0.011999,0.009161,-0.005916,1,1,611,0.176963,0.071461,0.159940,1,1,611,0.999962,-0.002712,0.008110,-0.001795,1,1,611,-9.713571,1,1,1,611,482.015440,-10.658727,-9.713571,2,1,1,4,1000,1,1,611,12200,0,1,1,1,0,0,0,1,1,0,11260,9250,1080,11200,9140,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12300,1,1,616,18.739560,945.421882,580.653228,1,1,616,0.130963,0.106339,0.181747,-0.011967,0.008216,-0.005871,1,1,616,0.172027,0.069738,0.165048,1,1,616,0.999963,-0.002755,0.008003,-0.001814,1,1,616,-9.695503,1,1,1,616,480.891336,-11.629013,-9.695503,2,1,1,4,1000,1,1,616,12300,0,1,1,1,0,0,0,1,1,0,11360,9350,1180,11300,9240,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12400,1,1,621,18.747546,945.559212,579.443988,1,1,621,0.122006,0.103121,0.193994,-0.011838,0.007241,-0.005817,1,1,621,0.165952,0.067927,0.169966,1,1,621,0.999963,-0.002795,0.007894,-0.001832,1,1,621,-9.675872,1,1,1,621,479.670316,-12.597398,-9.675872,2,1,1,4,1000,1,1,621,12400,0,1,1,1,0,0,0,1,1,0,11460,9450,1280,11400,9340,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12500,1,1,626,18.756105,945.707492,578.138490,1,1,626,0.112450,0.099592,0.205969,-0.011614,0.006239,-0.005754,1,1,626,0.158749,0.066029,0.175016,1,1,626,0.999964,-0.002831,0.007782,-0.001849,1,1,626,-9.654692,1,1,1,626,478.352579,-13.563726,-9.654692,2,1,1,4,1000,1,1,626,12500,0,1,1,1,0,0,0,1,1,0,11560,9550,1380,11500,9440,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12600,1,1,631,18.765235,945.866704,576.736925,1,1,631,0.102344,0.095761,0.217921,-0.011295,0.005216,-0.005681,1,1,631,0.150436,0.064044,0.180566,1,1,631,0.999965,-0.002864,0.007668,-0.001865,1,1,631,-9.631977,1,1,1,631,476.938341,-14.527845,-9.631977,2,1,1,4,1000,1,1,631,12600,0,1,1,1,0,0,0,1,1,0,11660,9650,1480,11600,9540,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12700,1,1,636,18.774934,946.036829,575.239496,1,1,636,0.091737,0.091641,0.230148,-0.010885,0.004173,-0.005599,1,1,636,0.141040,0.061973,0.187022,1,1,636,0.999966,-0.002894,0.007551,-0.001881,1,1,636,-9.607740,1,1,1,636,475.427832,-15.489601,-9.607740,2,1,1,4,1000,1,1,636,12700,0,1,1,1,0,0,0,1,1,0,11760,9750,1580,11700,9640,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12800,1,1,641,18.785201,946.217849,573.646422,1,1,641,0.080680,0.087243,0.242980,-0.010387,0.003116,-0.005508,1,1,641,0.130599,0.059815,0.194810,1,1,641,0.999966,-0.002920,0.007432,-0.001895,1,1,641,-9.581998,1,1,1,641,473.821297,-16.448842,-9.581998,2,1,1,4,1000,1,1,641,12800,0,1,1,1,0,0,0,1,1,0,11860,9850,1680,11800,9740,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,12900,1,1,646,18.796035,946.409740,571.957937,1,1,646,0.069229,0.082582,0.256772,-0.009805,0.002047,-0.005409,1,1,646,0.119159,0.057568,0.204371,1,1,646,0.999967,-0.002942,0.007310,-0.001909,1,1,646,-9.554767,1,1,1,646,472.118996,-17.405420,-9.554767,2,1,1,4,1000,1,1,646,12900,0,1,1,1,0,0,0,1,1,0,11960,9950,1780,11900,9840,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13000,1,1,651,18.807433,946.612481,570.174287,1,1,651,0.057438,0.077671,0.271894,-0.009144,0.000971,-0.005301,1,1,651,0.106776,0.055232,0.216147,1,1,651,0.999968,-0.002961,0.007186,-0.001922,1,1,651,-9.526065,1,1,1,651,470.321205,-18.359186,-9.526065,2,1,1,4,1000,1,1,651,13000,0,1,1,1,0,0,0,1,1,0,12060,10050,1880,12000,9940,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13100,1,1,656,18.819395,946.826047,568.295735,1,1,656,0.045365,0.072525,0.288721,-0.008408,-0.000108,-0.005184,1,1,656,0.093516,0.052804,0.230567,1,1,656,0.999969,-0.002976,0.007059,-0.001933,1,1,656,-9.495909,1,1,1,656,468.428213,-19.309995,-9.495909,2,1,1,4,1000,1,1,656,13100,0,1,1,1,0,0,0,1,1,0,12160,10150,1980,12100,10040,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13200,1,1,661,18.831917,947.050413,566.322555,1,1,661,0.033071,0.067160,0.307616,-0.007605,-0.001187,-0.005059,1,1,661,0.079452,0.050283,0.248038,1,1,661,0.999970,-0.002988,0.006931,-0.001944,1,1,661,-9.464320,1,1,1,661,466.440326,-20.257702,-9.464320,2,1,1,4,1000,1,1,661,13200,0,1,1,1,0,0,0,1,1,0,12260,10250,2080,12200,10140,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13300,1,1,666,18.844998,947.285552,564.255037,1,1,666,0.020615,0.061591,0.328925,-0.006740,-0.002262,-0.004926,1,1,666,0.064665,0.047666,0.268929,1,1,666,0.999970,-0.002996,0.006800,-0.001954,1,1,666,-9.431317,1,1,1,666,464.357862,-21.202165,-9.431317,2,1,1,4,1000,1,1,666,13300,0,1,1,1,0,0,0,1,1,0,12360,10350,2180,12300,10240,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13400,1,1,671,18.858637,947.531437,562.093482,1,1,671,0.008057,0.055837,0.352967,-0.005820,-0.003329,-0.004785,1,1,671,0.049244,0.044953,0.293564,1,1,671,0.999971,-0.003000,0.006667,-0.001963,1,1,671,-9.396920,1,1,1,671,462.181153,-22.143244,-9.396920,2,1,1,4,1000,1,1,671,13400,0,1,1,1,0,0,0,1,1,0,12460,10450,2280,12400,10340,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13500,1,1,676,18.872830,947.788038,559.838207,1,1,676,-0.004539,0.049913,0.380016,-0.004853,-0.004384,-0.004637,1,1,676,0.033286,0.042140,0.322210,1,1,676,0.999972,-0.003000,0.006532,-0.001971,1,1,676,-9.361151,1,1,1,676,459.910546,-23.080800,-9.361151,2,1,1,4,1000,1,1,676,13500,0,1,1,1,0,0,0,1,1,0,12560,10550,2380,12500,10440,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13600,1,1,681,18.887577,948.055324,557.489541,1,1,681,-0.017114,0.043839,0.410303,-0.003847,-0.005423,-0.004481,1,1,681,0.016893,0.039226,0.355068,1,1,681,0.999973,-0.002997,0.006394,-0.001978,1,1,681,-9.324034,1,1,1,681,457.546403,-24.014699,-9.324034,2,1,1,4,1000,1,1,681,13600,0,1,1,1,0,0,0,1,1,0,12660,10650,2480,12600,10540,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13700,1,1,686,18.902873,948.333264,555.047827,1,1,686,-0.029605,0.037632,0.444001,-0.002810,-0.006442,-0.004317,1,1,686,0.000173,0.036209,0.392270,1,1,686,0.999974,-0.002990,0.006255,-0.001984,1,1,686,-9.285589,1,1,1,686,455.089095,-24.944806,-9.285589,2,1,1,4,1000,1,1,686,13700,0,1,1,1,0,0,0,1,1,0,12760,10750,2580,12700,10640,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13800,1,1,691,18.918718,948.621825,552.513420,1,1,691,-0.041951,0.031311,0.481224,-0.001750,-0.007438,-0.004147,1,1,691,-0.016762,0.033088,0.433870,1,1,691,0.999975,-0.002980,0.006113,-0.001989,1,1,691,-9.245842,1,1,1,691,452.539012,-25.870991,-9.245842,2,1,1,4,1000,1,1,691,13800,0,1,1,1,0,0,0,1,1,0,12860,10850,2680,12800,10740,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,13900,1,1,696,18.935109,948.920973,549.886688,1,1,696,-0.054091,0.024896,0.522019,-0.000676,-0.008408,-0.003971,1,1,696,-0.033796,0.029860,0.479842,1,1,696,0.999976,-0.002966,0.005970,-0.001993,1,1,696,-9.204816,1,1,1,696,449.896552,-26.793124,-9.204816,2,1,1,4,1000,1,1,696,13900,0,1,1,1,0,0,0,1,1,0,12960,10950,2780,12900,10840,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14000,1,1,701,18.952042,949.230673,547.168013,1,1,701,-0.065966,0.018405,0.566370,0.000403,-0.009347,-0.003788,1,1,701,-0.050810,0.026525,0.530080,1,1,701,0.999977,-0.002948,0.005824,-0.001997,1,1,701,-9.162536,1,1,1,701,447.162128,-27.711078,-9.162536,2,1,1,4,1000,1,1,701,14000,0,1,1,1,0,0,0,1,1,0,13060,11050,2880,13000,10940,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14100,1,1,706,18.969517,949.550887,544.357788,1,1,706,-0.077518,0.011858,0.614191,0.001480,-0.010253,-0.003598,1,1,706,-0.067685,0.023083,0.584401,1,1,706,0.999978,-0.002926,0.005677,-0.001999,1,1,706,-9.119028,1,1,1,706,444.336166,-28.624731,-9.119028,2,1,1,4,1000,1,1,706,14100,0,1,1,1,0,0,0,1,1,0,13160,11150,2980,13100,11040,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14200,1,1,711,18.987529,949.881579,541.456418,1,1,711,-0.088691,0.005276,0.665330,0.002544,-0.011121,-0.003404,1,1,711,-0.084299,0.019533,0.642544,1,1,711,0.999979,-0.002902,0.005528,-0.002000,1,1,711,-9.074317,1,1,1,711,441.419104,-29.533961,-9.074317,2,1,1,4,1000,1,1,711,14200,0,1,1,1,0,0,0,1,1,0,13260,11250,3080,13200,11140,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14300,1,1,716,19.006076,950.222710,538.464321,1,1,716,-0.099429,-0.001322,0.719578,0.003588,-0.011950,-0.003203,1,1,716,-0.100531,0.015875,0.704179,1,1,716,0.999979,-0.002873,0.005377,-0.002000,1,1,716,-9.028431,1,1,1,716,438.411389,-30.438649,-9.028431,2,1,1,4,1000,1,1,716,14300,0,1,1,1,0,0,0,1,1,0,13360,11350,3180,13300,11240,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14400,1,1,721,19.025156,950.574239,535.381926,1,1,721,-0.109680,-0.007916,0.776664,0.004603,-0.012736,-0.002998,1,1,721,-0.116263,0.012112,0.768913,1,1,721,0.999980,-0.002841,0.005224,-0.002000,1,1,721,-8.981397,1,1,1,721,435.313485,-31.338679,-8.981397,2,1,1,4,1000,1,1,721,14400,0,1,1,1,0,0,0,1,1,0,13460,11450,3280,13400,11340,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14500,1,1,726,19.044765,950.936125,532.209676,1,1,726,-0.119394,-0.014487,0.836273,0.005580,-0.013476,-0.002788,1,1,726,-0.131378,0.008245,0.836299,1,1,726,0.999981,-0.002805,0.005070,-0.001998,1,1,726,-8.933241,1,1,1,726,432.125863,-32.233938,-8.933241,2,1,1,4,1000,1,1,726,14500,0,1,1,1,0,0,0,1,1,0,13560,11550,3380,13500,11440,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14600,1,1,731,19.064901,951.308327,528.948022,1,1,731,-0.128523,-0.021013,0.898045,0.006512,-0.014167,-0.002573,1,1,731,-0.145764,0.004276,0.905850,1,1,731,0.999982,-0.002766,0.004914,-0.001995,1,1,731,-8.883991,1,1,1,731,428.849007,-33.124316,-8.883991,2,1,1,4,1000,1,1,731,14600,0,1,1,1,0,0,0,1,1,0,13660,11650,3480,13600,11540,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14700,1,1,736,19.085561,951.690801,525.597428,1,1,736,-0.137023,-0.027476,0.961592,0.007392,-0.014807,-0.002354,1,1,736,-0.159312,0.000209,0.977043,1,1,736,0.999983,-0.002724,0.004756,-0.001992,1,1,736,-8.833677,1,1,1,736,425.483412,-34.009704,-8.833677,2,1,1,4,1000,1,1,736,14700,0,1,1,1,0,0,0,1,1,0,13760,11750,3580,13700,11640,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14800,1,1,741,19.106741,952.083503,522.158369,1,1,741,-0.144852,-0.033856,1.026504,0.008211,-0.015394,-0.002132,1,1,741,-0.171919,-0.003953,1.049340,1,1,741,0.999984,-0.002678,0.004597,-0.001987,1,1,741,-8.782327,1,1,1,741,422.029583,-34.889999,-8.782327,2,1,1,4,1000,1,1,741,14800,0,1,1,1,0,0,0,1,1,0,13860,11850,3680,13800,11740,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,14900,1,1,746,19.128438,952.486387,518.631331,1,1,746,-0.151971,-0.040134,1.092360,0.008965,-0.015926,-0.001906,1,1,746,-0.183489,-0.008203,1.122196,1,1,746,0.999985,-0.002629,0.004437,-0.001982,1,1,746,-8.729969,1,1,1,746,418.488035,-35.765098,-8.729969,2,1,1,4,1000,1,1,746,14900,0,1,1,1,0,0,0,1,1,0,13960,11950,3780,13900,11840,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,15000,1,1,751,19.150650,952.899408,515.016809,1,1,751,-0.158345,-0.046290,1.158741,0.009645,-0.016400,-0.001676,1,1,751,-0.193935,-0.012536,1.195074,1,1,751,0.999986,-0.002577,0.004275,-0.001975,1,1,751,-8.676633,1,1,1,751,414.859294,-36.634903,-8.676633,2,1,1,4,1000,1,1,751,15000,0,1,1,1,0,0,0,1,1,0,14060,12050,3880,14000,11940,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,15100,1,1,756,19.173373,953.322517,511.315311,1,1,756,-0.163944,-0.052306,1.225244,0.010248,-0.016816,-0.001445,1,1,756,-0.203174,-0.016944,1.267459,1,1,756,0.999986,-0.002522,0.004111,-0.001968,1,1,756,-8.622349,1,1,1,756,411.143895,-37.499317,-8.622349,2,1,1,4,1000,1,1,756,15100,0,1,1,1,0,0,0,1,1,0,14160,12150,3980,14100,12040,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,15200,1,1,761,19.196603,953.755667,507.527353,1,1,761,-0.168740,-0.058164,1.291484,0.010768,-0.017170,-0.001211,1,1,761,-0.211136,-0.021421,1.338870,1,1,761,0.999987,-0.002464,0.003946,-0.001960,1,1,761,-8.567146,1,1,1,761,407.342384,-38.358246,-8.567146,2,1,1,4,1000,1,1,761,15200,0,1,1,1,0,0,0,1,1,0,14260,12250,4080,14200,12140,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,15300,1,1,766,19.220338,954.198809,503.653461,1,1,766,-0.172710,-0.063846,1.357114,0.011200,-0.017463,-0.000975,1,1,766,-0.217759,-0.025957,1.408872,1,1,766,0.999988,-0.002402,0.003780,-0.001950,1,1,766,-8.511055,1,1,1,766,403.455313,-39.211603,-8.511055,2,1,1,4,1000,1,1,766,15300,0,1,1,1,0,0,0,1,1,0,14360,12350,4180,14300,12240,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,15400,1,1,771,19.244574,954.651891,499.694172,1,1,771,-0.175834,-0.069335,1.421829,0.011542,-0.017694,-0.000737,1,1,771,-0.222992,-0.030543,1.477085,1,1,771,0.999989,-0.002338,0.003613,-0.001940,1,1,771,-8.454105,1,1,1,771,399.483245,-40.059298,-8.454105,2,1,1,4,1000,1,1,771,15400,0,1,1,1,0,0,0,1,1,0,14460,12450,4280,14400,12340,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,15500,1,1,776,19.269307,955.114863,495.650030,1,1,776,-0.178096,-0.074614,1.485375,0.011790,-0.017860,-0.000499,1,1,776,-0.226794,-0.035166,1.543196,1,1,776,0.999990,-0.002270,0.003445,-0.001929,1,1,776,-8.396327,1,1,1,776,395.426752,-40.901248,-8.396327,2,1,1,4,1000,1,1,776,15500,0,1,1,1,0,0,0,1,1,0,14560,12550,4380,14500,12440,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,15600,1,1,781,19.294534,955.587673,491.521589,1,1,781,-0.179486,-0.079668,1.547555,0.011943,-0.017962,-0.000259,1,1,781,-0.229134,-0.039817,1.606965,1,1,781,0.999990,-0.002200,0.003275,-0.001917,1,1,781,-8.337751,1,1,1,781,391.286413,-41.737373,-8.337751,2,1,1,4,1000,1,1,781,15600,0,1,1,1,0,0,0,1,1,0,14660,12650,4480,14600,12540,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
